"id","targeting_score","visual_appeal","contextual_relevance","headline_length","cta_strength","position_on_page","ad_format","age_group","gender","location","time_of_day","day_of_week","brand_familiarity","device_type","ad_frequency","market_saturation","seasonality","headline_sentiment","headline_word_count","headline_power_words","body_text_length","body_word_count","body_sentiment","headline_question","headline_numbers","body_keyword_density","body_readability_score","CTR"
1854,1,6.15704609187952,1,21,6,"Side Banner","Image",NA,"Female","Northeast","Morning","Thursday",0,"Desktop",9,6,0,-2.77817222531232,3,1,0,4,0.390120818768728,1,0,0.0828414889983833,79.7020758967847,0.148752554955095
4842,1,6.7348788432439,1,7,5,"In-Content","Image","35-44","Female","West","Night","Wednesday",8,"Mobile",2,6,1,2.23697748150474,4,1,21,9,2.38037759736079,0,0,0.0737925021303818,87.761875637807,0.150172801988705
4277,4,6.26770677351802,0,41,1,"Side Banner","Text","18-24","Male","Midwest","Morning","Wednesday",1,"Mobile",3,2,0,-3.03817680494891,7,0,47,31,-0.759489397213464,1,1,0.0448464083811268,60.6748485122807,0.152870548120278
4010,2,4.87471218507966,1,72,11,"In-Content","Text","25-34","Female","Midwest","Afternoon","Friday",12,"Mobile",4,7,1,2.57521781223588,9,1,64,3,1.7576214279899,0,0,0.0414319476718083,74.1802387638018,0.149502333616086
8879,3,2.87885416005145,1,24,5,"Top Banner","Text","25-34","Male","Northeast","Night","Saturday",3,"Desktop",3,2,0,-1.13846769960677,11,1,71,27,-0.718805713680503,0,1,0.0270945219811983,87.0264830882661,0.149223123336006
2406,2,0.584837918565947,1,52,4,"In-Content","Text","25-34","Male","Northeast","Afternoon","Saturday",2,"Mobile",9,5,1,3.17153377275006,11,1,44,3,1.31719863004533,1,0,0.0797320181271061,71.3067640084773,0.150664159965428
6883,1,4.74803317243935,1,25,3,"In-Content","Image","25-34","Female","Midwest","Afternoon","Friday",11,"Desktop",5,2,0,-2.33895330405389,2,1,43,2,1.14340120728524,1,1,0.0602950116596185,60.0313701899722,0.152664935402741
3819,3,8.50557984543293,0,15,2,"Side Banner","Image","35-44","Male","South","Afternoon","Wednesday",13,"Mobile",1,2,1,0.588372188077191,5,0,47,7,0.167421413394887,1,0,0.0399441257235594,65.4561099945568,0.151974265313173
5702,1,7.19089814747338,1,28,3,"In-Content","Image","25-34","Female","South","Night","Friday",5,"Mobile",3,4,1,1.39379212458163,3,1,28,0,-1.83219731706984,0,1,0.071485202757176,52.5581734022126,0.152648113044099
6841,4,1.69560145508247,0,30,4,"Side Banner","Image",NA,"Male","Northeast","Night","Sunday",7,"Desktop",3,3,0,0.364825609389614,3,1,47,2,-0.0525171032080869,0,1,0.0922040409152396,56.2871883157641,0.152395477899249
4825,1,-1.88256802947601,1,NA,3,"In-Content","Text","65-74","Female",NA,"Afternoon","Saturday",8,"Mobile",3,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151570937338082
8615,3,0.651511265506445,0,35,2,"Side Banner","Text","45-54","Female","South","Evening","Monday",1,"Mobile",2,3,0,-2.97083756351973,12,0,143,15,-1.61455136481296,1,0,0.0239753594715148,66.4400796755217,0.149864678126812
3222,4,5.03471357967238,1,9,4,"In-Content","Image","25-34","Female","Northeast","Night","Thursday",5,"Tablet",8,15,1,-0.967648593736184,3,1,35,0,-0.634333415812681,0,0,0.0866336184623651,56.6174507373944,0.153035063193242
1534,NA,NA,NA,29,NA,"Side Banner","Text","35-44","Female","West","Morning","Friday",NA,"Mobile",6,NA,0,1.4411571881723,10,0,80,29,1.98225117535266,0,0,0.0857703890325502,56.8297796999104,0.151875457667183
5615,NA,NA,NA,17,NA,"Side Banner","Image","45-54","Female","Midwest","Evening","Thursday",NA,"Desktop",5,NA,1,1.8855914180048,2,1,34,4,0.310354706935955,1,1,0.0921644582785666,68.6144477222115,0.148550012621673
9301,2,6.1611185551815,1,15,1,"In-Content","Image","45-54","Female","West","Night","Thursday",2,"Mobile",9,3,1,0.852659295624392,3,0,0,0,1.27840537914729,1,1,0.0206251290556975,80.9753125649877,0.152823075917799
3828,3,-0.754040570070585,0,61,4,"Top Banner","Text","25-34","Female","West","Afternoon","Tuesday",1,"Mobile",3,2,1,1.21635451440116,8,0,130,1,-1.23645813618759,0,1,0.0281974777812138,93.4371941606514,0.151003861414457
2586,3,1.28831325489526,0,42,1,"In-Content","Video","25-34","Female","Midwest","Afternoon","Tuesday",4,"Desktop",5,3,0,-1.49574516331149,7,0,19,3,-0.948921002762356,1,0,0.0433685713540763,64.1429423470981,0.154814783280207
3571,6,-1.97127476235819,1,NA,3,"Side Banner","Text","35-44","Female","West","Morning","Friday",2,"Mobile",3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158144780462525
4640,2,4.86786722399276,1,12,1,"Top Banner","Video","35-44","Male","Northeast","Evening","Tuesday",3,"Mobile",10,3,0,-1.38685409474135,3,1,94,12,2.16125485599656,1,0,0.0496626722603105,96.818030893337,0.157298784990526
7536,3,0.290407222828133,0,53,1,"Side Banner","Video","45-54","Female","South","Afternoon","Friday",6,"Desktop",3,3,0,-0.797119046522201,8,1,80,2,1.89643679369383,1,1,0.0873311568400823,88.5902411886491,0.156185531087026
4944,3,0.060815812274519,0,46,6,"In-Content","Text","45-54","Male","Midwest","Evening","Thursday",16,"Mobile",1,3,1,-0.521170572534279,6,0,131,21,0.0361001548489758,1,0,0.070165568201337,84.2132224002853,0.157974145957339
8940,2,3.39623518255885,1,38,1,"Side Banner","Video","18-24","Male","South","Afternoon","Friday",1,"Mobile",8,9,0,-0.996051773204446,9,1,100,2,-3.45876518061389,1,0,0.0624886919045821,99.1327882627957,0.156846517058798
4856,2,2.90419397719458,1,18,1,"In-Content","Image",NA,NA,"Northeast","Afternoon","Friday",11,"Mobile",10,3,0,0.912079402135885,3,0,36,6,-0.360159804298894,1,0,0.0959825767134316,59.0660455753095,0.157983264173352
1201,5,3.81067430733148,0,52,2,"Side Banner","Video","75-84","Male","Midwest","Afternoon","Thursday",1,"Mobile",3,5,1,-0.212971523707281,9,1,0,20,-0.326690678320786,0,1,0.0471489453245886,66.5793494554237,0.156697284999283
5893,2,7.55813190419733,1,27,3,"Side Banner","Text","35-44","Male","South","Evening","Wednesday",6,"Mobile",2,3,1,2.98731632502681,10,1,196,11,-0.826663470623565,0,0,0.064991482552141,70.2733917743899,0.15705363668687
1426,5,-2.58874119655345,1,24,3,"Side Banner","Image","25-34","Female","West","Afternoon","Monday",2,"Mobile",9,7,1,-0.831284376329428,4,0,26,2,1.80300499087593,1,0,0.0500868248706684,71.7333554755896,0.153872345365946
8170,6,-0.989582243161652,1,64,8,"Side Banner","Text","35-44","Male","West","Afternoon","Saturday",2,"Mobile",10,4,0,0.594604573704288,11,1,48,10,-1.04690059657653,0,1,0.0750565925380215,74.090877128765,0.156825952680147
9787,3,4.78871822863164,1,39,2,"Side Banner","Video","25-34","Female","South","Evening","Friday",27,"Mobile",7,3,1,0.845911193292786,8,1,27,2,-1.55972256567501,1,1,0.037430756171234,79.5826457440853,0.155235816230845
1537,4,8.41259973414033,1,6,3,"Side Banner","Image","25-34","Female","South","Afternoon","Tuesday",3,"Mobile",10,1,1,-2.43864703354957,2,1,21,8,-1.11120560896224,0,1,0.0886119959456846,90.5093588866293,0.158129009837753
3105,2,2.70251528078968,1,39,4,"Side Banner","Text","25-34","Male","Northeast","Morning","Monday",4,"Mobile",2,1,1,-1.14268900371135,9,0,2,20,-0.236517724311276,1,1,0.032179177668877,81.8178729619831,0.157810970033698
2764,3,-0.763133097168349,1,17,5,"Top Banner","Image","25-34","Female","Midwest","Morning","Saturday",8,"Mobile",9,3,0,-0.730381907485899,3,1,39,9,-1.36399711182399,1,1,0.0491743068327196,79.008617834188,0.157501819425316
5569,5,2.14947943600558,0,31,3,"Top Banner","Video","25-34","Female","Northeast","Morning","Wednesday",4,"Mobile",8,1,0,-1.10587887724459,7,0,92,17,2.85519849541497,1,0,0.0459518686309457,94.0181957324967,0.15429145232668
2341,2,3.34107591374092,0,26,2,"Side Banner","Image","35-44","Male","West","Afternoon","Monday",2,"Mobile",6,2,0,1.3665944319115,2,1,5,5,-0.626311811203009,1,0,0.0766938239848241,69.8903820244595,0.154403465308126
5891,5,2.06344220821936,0,51,3,"Side Banner","Video","25-34","Male","South","Evening","Sunday",4,"Mobile",9,5,1,0.678902033642086,6,0,20,19,-2.33808014141211,1,1,0.0356297046807595,85.0314958253875,0.154275760348977
5632,4,4.23675939107176,1,27,4,"In-Content","Image","25-34","Male","Midwest","Afternoon","Saturday",6,"Tablet",7,4,1,1.11752987663672,3,1,46,0,-1.48892720849054,1,0,0.0252855320950039,82.7767425798811,0.158121076704297
2662,2,-0.0253427933464141,1,56,2,"In-Content","Video","35-44","Male","Northeast","Afternoon","Saturday",6,"Mobile",3,3,1,1.20006208879225,8,1,78,0,-1.18069353991711,0,1,0.0187267857976258,60.333284677472,0.155785217555502
2874,3,-0.768495105614283,1,46,3,"Top Banner","Text","45-54","Male","West","Afternoon","Wednesday",3,"Mobile",1,1,0,2.11180410648995,15,1,94,30,-3.02488266343498,0,1,0.0579844964225777,65.3866875683889,0.156525507913578
3876,5,2.9878462490452,0,25,5,"Side Banner","Video","45-54","Female","South","Morning","Thursday",7,"Mobile",8,3,1,-0.138332288693224,6,0,26,19,-0.232540072536238,0,0,0.0563792520575225,71.8443164136261,0.155372331286599
3761,3,1.73015144716378,0,13,7,"Side Banner","Image","18-24","Female","Midwest","Afternoon","Thursday",3,"Desktop",5,1,1,0.32719763651361,4,0,13,9,3.30303194105737,1,0,0.0612427934329026,98.2276566559449,0.156481736167962
4975,3,4.50655421121385,1,63,9,"Side Banner","Text","45-54","Male","Northeast","Evening","Thursday",6,"Mobile",3,4,0,-1.15692330591812,14,1,66,38,2.24540134729226,1,1,0.0331691860663705,75.0856479862705,0.155171907264801
7434,2,6.06318530636597,1,21,1,"In-Content","Text","35-44","Male","Northeast","Afternoon","Tuesday",9,"Mobile",4,6,1,-0.379239188316637,13,0,78,14,4.45472620876123,0,0,0.0313002499192953,55.063703423366,0.157797739845574
9448,4,0.868908501566477,0,16,2,"Top Banner","Image","25-34","Female","West","Evening","Wednesday",2,"Mobile",6,3,1,-5.30186821671861,3,1,13,3,-4.29842745859018,0,1,0.0968241166276857,97.7748761302792,0.156680144207419
2676,3,5.31756065393188,1,42,3,"Side Banner","Text","35-44","Male","Midwest","Afternoon","Sunday",6,"Desktop",10,5,1,0.646926508509552,12,1,35,21,-1.75453855137789,1,0,0.0734575168346055,74.8739076545462,0.156002748278826
4473,1,4.52355520341898,0,22,5,"In-Content","Image","25-34","Male",NA,"Afternoon","Thursday",5,"Mobile",5,3,1,-0.688514022267193,5,1,24,10,2.30209633207537,1,0,0.0664775568107143,62.279804085847,0.156838755100796
4438,6,2.84731229306025,0,22,6,"Top Banner","Image","18-24","Male","South","Afternoon","Tuesday",1,"Mobile",5,1,0,-0.874016503476562,4,1,12,10,2.60189916166828,1,1,0.0738375895610079,58.6461802246049,0.158269137567785
8959,2,0.85113326513951,0,28,4,"Side Banner","Image","45-54","Female","South","Evening","Thursday",3,"Mobile",9,1,0,-3.19940158073418,4,0,3,0,1.7820062278616,1,0,0.0750856326264329,55.6091167847626,0.156215667954983
7183,4,3.60409275297753,0,14,9,"Top Banner","Image","45-54","Female","South","Night","Thursday",3,"Mobile",8,3,0,0.83618906754861,3,1,48,7,1.38870090793774,1,1,0.0535840441752225,79.7656044946052,0.154807363332099
7134,0,8.20111257737748,1,47,2,"Side Banner","Video","45-54","Male","Northeast","Afternoon","Saturday",4,"Desktop",2,2,0,-1.11167526549113,5,1,69,4,0.0199171292662199,1,1,0.0803864239226095,76.9384671119042,0.156275728447777
4597,3,4.6745518970577,1,13,9,"In-Content","Image","45-54","Male","Midwest","Afternoon","Tuesday",4,"Desktop",2,3,0,0.226713228242565,4,1,3,7,2.10608881080109,1,0,0.0995142104360275,54.9000308499672,0.157383439608623
5830,2,0.624719655648543,1,48,3,"Side Banner","Text","18-24","Male","Northeast","Evening","Monday",4,"Mobile",2,3,1,-2.6888169547809,9,0,88,36,-0.134400243084409,1,0,0.0217840612586588,82.387700676918,0.157461865268202
4889,4,6.76786796536603,1,11,2,"In-Content","Image","25-34","Male","Northeast","Morning","Monday",1,"Mobile",2,3,0,3.21474076863359,3,0,50,10,1.48837474767731,1,0,0.0268854983756319,58.9482239447534,0.15528907605768
3709,4,7.97141289478478,1,17,4,"Top Banner","Video","25-34","Female","West","Evening","Tuesday",5,"Mobile",5,3,0,-2.65833038832993,8,0,76,5,-0.0985104931267524,0,0,0.049505000510253,93.9285345375538,0.154816290136656
5480,4,2.02948590013215,0,23,8,"Side Banner","Image","35-44","Other","Midwest","Evening","Tuesday",7,"Desktop",9,3,1,0.182481743518256,5,0,34,4,-0.982918250338252,1,1,0.053049187369179,87.6231239875779,0.157328305886506
8985,2,2.13716709967474,1,33,1,"In-Content","Video","35-44","Female","West","Afternoon","Sunday",6,"Mobile",7,3,1,-3.35889187202873,4,0,96,15,-0.546074998135143,1,1,0.0326851896429434,62.6671788864769,0.157854440910059
7323,0,5.26282552162436,0,54,2,"Top Banner","Video",NA,"Female","West","Morning","Monday",4,"Mobile",3,9,0,-0.14997861321255,6,0,7,18,0.601078676754805,1,1,0.0635087448568083,52.9098536702804,0.15824103861033
2146,1,9.30412388565073,0,97,10,"Top Banner","Text","45-54","Female","South","Afternoon","Wednesday",5,"Mobile",4,3,0,-0.333766635188466,6,0,192,12,1.51000378806363,0,0,0.0902824393636547,57.4604344205,0.154511851331092
2026,4,2.66444366655019,0,NA,3,"Top Banner","Video","25-34","Male","Midwest","Morning","Sunday",5,"Mobile",7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15640086876371
4075,NA,NA,NA,20,NA,"In-Content","Video","25-34","Male","Midwest","Morning","Monday",NA,"Desktop",8,NA,0,-1.4115447492493,9,0,26,8,2.37873848807239,0,0,0.0130985743552446,97.3712881677784,0.158078666871238
7739,6,3.09715343109031,1,60,3,"Side Banner","Text","18-24","Female","South","Night","Thursday",2,"Mobile",2,4,0,-1.2985799241834,9,1,54,2,0.0982692985411651,0,0,0.0958578391582705,91.8221561471,0.156786859046512
2674,2,4.35239088572963,0,14,1,"Side Banner","Video","25-34","Female","Midwest","Morning","Tuesday",3,"Mobile",5,5,0,-0.700223627356731,6,1,64,7,-1.50898771530142,0,0,0.0705270811310038,97.1050128457136,0.155075494745443
8091,1,1.5051320318163,1,38,5,"Top Banner","Text","25-34","Male","South","Morning","Thursday",4,"Mobile",8,3,0,0.875338636137938,8,0,142,31,1.94656987918184,0,1,0.0618938286346383,61.6443698876537,0.156053680038995
6463,3,5.72352232150359,1,71,1,"Side Banner","Text","18-24","Female","West","Afternoon","Monday",3,"Mobile",4,3,0,-0.43297633858397,13,1,42,33,-2.39469923811993,1,1,0.0999537242460065,59.1366335051134,0.154593438526913
7084,7,4.85246880167174,1,9,2,"Side Banner","Image","18-24","Male","Northeast","Evening","Tuesday",2,"Mobile",8,1,1,-2.15948731083147,5,1,38,7,-0.47717433840164,0,1,0.0823485429864377,89.2373419599608,0.155625375024109
8261,1,3.93216305942977,0,28,1,"In-Content","Image","25-34","Male","West","Morning","Friday",4,"Mobile",7,3,0,-2.7995553479508,3,0,42,7,-1.95997022476271,1,0,0.0805178828001954,97.085201065056,0.156437485195819
7103,0,5.35203021553852,0,12,2,"Side Banner","Video","35-44","Female","West","Evening","Tuesday",1,"Desktop",7,3,0,0.601154781022965,9,1,81,13,1.06080901287847,0,1,0.0504536167858169,82.8535244334489,0.155955534202457
3151,4,-2.90210635771629,1,29,3,"Top Banner","Video","45-54","Female","West","Morning","Sunday",3,"Mobile",4,3,0,-0.212252982833094,4,1,49,11,2.69122690433124,0,1,0.0648285466106609,73.3029404189438,0.153925946821533
8342,1,-0.0767008561531277,1,48,2,"Side Banner","Text","45-54","Male","Midwest","Evening","Friday",5,"Desktop",1,18,1,-1.70228522013941,7,0,74,20,2.82300404880859,1,0,0.0826176448888145,92.2784849652089,0.153909879483358
1013,3,0.735611514581936,0,27,6,"In-Content","Image","35-44","Male","Midwest","Afternoon","Tuesday",1,"Mobile",7,5,0,1.21010591704493,4,0,8,9,-0.523651686251727,1,0,0.028643201009836,93.7397153698839,0.157622764336944
1753,3,-1.76901606911067,0,20,5,"Top Banner","Image","25-34","Female","West","Afternoon","Wednesday",4,"Mobile",5,6,1,-3.70031815311998,5,1,15,3,0.488467958893738,1,0,0.0914174488815479,68.2541845715605,0.155156109771394
5571,3,3.90481108456224,0,22,4,"Side Banner","Image","25-34","Male","South","Evening","Saturday",7,"Mobile",10,5,1,1.1149025201999,4,0,22,2,-2.61809397240191,1,0,0.0330828217230737,95.0485911802389,0.155793752742927
5803,2,-1.65203057079955,1,22,4,"Side Banner","Image","25-34","Female","West","Evening","Tuesday",7,"Mobile",6,2,0,2.25066675035424,3,1,11,9,0.319614197324605,0,0,0.0627453909162432,66.8662503245287,0.158109398466645
7595,6,1.31768436892478,1,59,3,"Side Banner","Video","25-34","Male","South","Evening","Tuesday",2,"Desktop",4,7,0,-0.387258237404243,5,1,76,7,1.32213129741944,0,1,0.0787543755513616,60.3509234148078,0.155316075858618
4884,3,-0.849993119438874,0,29,3,"In-Content","Image","18-24",NA,"South","Morning","Tuesday",2,"Mobile",9,1,1,-4.4336102830153,2,1,10,2,-2.76904620843644,1,0,0.0296947509539314,95.1729533378966,0.157002948181784
8298,3,3.6227575152097,1,14,3,"In-Content","Video","25-34","Female","South","Morning","Monday",1,"Desktop",9,1,0,1.06715473522787,3,0,29,4,-2.23811931065699,1,1,0.0220143210655078,85.7216987409629,0.154274977318318
2102,4,5.03553670326833,0,29,4,"Top Banner","Image","18-24","Female","South","Night","Thursday",1,"Desktop",9,5,0,-1.31176801997087,5,0,36,5,0.736377001914561,0,1,0.0707874205918051,80.875587137416,0.155879755527985
8179,3,5.93179892196064,1,22,1,"In-Content","Image","25-34","Female","West","Morning","Tuesday",13,"Mobile",1,2,1,2.15733082255651,5,1,46,9,-1.31064719218639,1,1,0.0545251085655764,51.0948270792142,0.156843609167823
3457,2,1.28413136840226,0,40,2,"Top Banner","Text","18-24","Male","Midwest","Evening","Wednesday",11,"Mobile",3,5,0,2.67974892696881,13,1,78,33,-1.70250364748323,1,0,0.0526254612929188,96.9170601922087,0.155426376970849
3419,3,-2.01585005662642,0,68,6,"In-Content","Text","25-34","Male","South","Morning","Monday",5,"Desktop",7,6,1,0.739857988881613,11,0,75,3,-1.05147944247856,0,1,0.084700168503914,77.1565228467807,0.157903859541694
1878,2,2.21830429640787,1,14,2,"Side Banner","Image","35-44","Female","South","Afternoon","Sunday",1,"Mobile",2,12,0,-0.763714892030049,3,0,1,5,3.80092272527077,0,1,0.070874407668598,84.3346003443003,0.156153620943411
4424,1,0.108123717870419,1,42,1,"In-Content","Video","45-54","Female","South","Afternoon","Wednesday",1,"Mobile",4,3,0,-0.864902765056076,5,0,90,13,-1.12240326975267,0,0,0.0747168106981553,59.5513537060469,0.153852663903504
9219,2,6.6656053742954,0,12,7,"Side Banner","Image","18-24","Other","Midwest","Morning","Tuesday",3,"Mobile",2,4,1,-1.56734689033894,5,0,48,6,0.785745464154619,1,1,0.0741585678374395,74.8393765417859,0.157946260510252
4333,5,-4.78557506570971,1,23,3,"Side Banner","Video","35-44","Male","Northeast","Night","Friday",2,"Desktop",6,2,0,2.22690377003578,6,0,62,8,1.95055327671553,0,0,0.0177423821901903,55.1059848628938,0.157115731204014
8555,2,1.46153728109928,1,52,4,"Top Banner","Video","18-24","Female","Northeast","Evening","Wednesday",2,"Mobile",4,8,1,-0.238505420408338,7,1,10,15,0.0271562878937752,0,1,0.0212073092488572,74.3038751650602,0.154014758822287
8526,6,-0.690703479797038,1,28,3,"Side Banner","Image","25-34","Male","West","Morning","Thursday",3,"Mobile",1,2,0,-0.0472591376025859,3,0,40,10,-0.893683013650537,1,0,0.0352084035100415,79.7863661893643,0.158013407220714
4707,1,5.46910369391345,0,54,1,"Top Banner","Video","25-34","Female","Midwest","Afternoon","Tuesday",0,"Mobile",1,3,1,0.129487141068123,3,1,83,7,0.590693934370559,1,0,0.0997154306154698,63.5276419692673,0.155225570043904
7348,2,-0.442213213236167,0,21,7,"In-Content","Image","45-54","Male","South","Evening","Wednesday",8,"Mobile",5,3,1,-1.7806944531497,3,1,50,10,-1.06184357126822,1,0,0.0157363980915397,92.4534995108843,0.15736911659275
8262,NA,NA,NA,25,NA,"Top Banner","Video","45-54","Female","South","Night","Friday",NA,"Desktop",10,NA,1,-1.87759666215904,4,0,41,2,-0.22811352266183,0,1,0.0973260378977284,90.7986698672175,0.156173392258171
5880,8,-0.185427427165077,1,57,1,"In-Content","Text","45-54","Male","Northeast","Evening","Monday",3,"Mobile",2,5,0,-0.814850024529058,8,0,64,32,2.04045145583196,0,1,0.0179459086293355,67.9681259207428,0.158271130491876
1567,2,5.5786512933451,0,21,1,"Top Banner","Video","25-34","Female","West","Evening","Tuesday",1,"Mobile",2,3,1,2.36217251492777,4,0,3,1,1.21404307915983,1,1,0.0229087480017915,62.6410434371792,0.156248131344412
4409,1,0.0744176333956859,1,53,4,"In-Content","Video","18-24","Male","South","Afternoon","Sunday",10,"Tablet",5,8,0,-0.529329510634567,9,1,66,5,-0.672767480278387,1,0,0.0550964326015674,78.7611747626215,0.154379446454189
3427,5,8.49824953392343,0,71,3,"In-Content","Text","45-54","Male","West","Evening","Tuesday",2,"Desktop",3,3,1,0.494737767364105,9,1,144,0,-4.668964996535,1,0,0.0337295973254368,70.8662800374441,0.158163419873428
6566,1,-1.3162258907059,0,NA,11,"In-Content","Image","35-44","Male","South","Evening","Wednesday",6,"Mobile",9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153879823538717
1895,1,2.05330709626296,0,58,4,"In-Content","Text","25-34","Female","Northeast","Morning","Wednesday",2,"Desktop",7,4,0,-4.66327485508261,12,0,8,21,-1.95138260936458,1,1,0.0403382172249258,56.2888082116842,0.153760113899124
7463,3,4.12776534894128,0,42,4,"Top Banner","Video","25-34","Male","Northeast","Afternoon","Tuesday",4,"Mobile",2,3,1,0.148776614719567,3,0,2,6,-4.32885763738186,0,1,0.0892465935018845,63.4296059142798,0.157768258070762
4384,4,4.83381553648596,0,30,4,"Top Banner","Image","18-24","Female","Northeast","Afternoon","Friday",1,"Desktop",9,6,1,-2.36165219364541,2,0,33,10,-5.59243037124495,0,1,0.0711150340246968,85.2612501941621,0.157976901552352
7740,6,1.7005056221966,1,21,3,"Top Banner","Image","25-34","Female","South","Afternoon","Wednesday",1,"Mobile",2,4,1,-3.15657782625055,5,0,28,1,-2.48067949183269,1,0,0.0990563269099221,96.4538247440942,0.15790899896014
8763,3,-0.93848513693602,0,26,5,"In-Content","Image","35-44","Female","South","Afternoon","Thursday",2,"Desktop",4,1,0,-2.74378699376979,3,1,19,7,2.39836232044027,0,1,0.0692460710345768,51.1596639058553,0.158901767957199
6989,3,5.70472013711507,1,15,2,"Side Banner","Image","35-44","Female","West","Afternoon","Wednesday",5,"Desktop",8,8,1,0.330729121892577,5,1,45,7,-0.175904425905838,1,0,0.0849158543604426,52.0166421541944,0.160722010014833
7363,4,1.42666771888531,0,32,5,"Top Banner","Text","25-34","Female","South","Evening","Friday",2,"Mobile",5,1,0,0.737589371535133,14,1,197,7,-1.8839815280752,1,0,0.0361767812538892,57.1727562695742,0.162805245728087
7815,5,4.39488692772971,1,10,7,"Top Banner","Video","25-34","Male","Northeast","Morning","Monday",2,"Mobile",8,4,0,-3.03359632706766,7,1,75,3,0.204695979926289,1,0,0.085769589273259,70.7932442077436,0.159787136148856
4490,7,3.25176957617058,1,25,1,"Top Banner","Text","75-84","Female","South","Afternoon","Sunday",1,"Desktop",2,2,0,0.108002213410972,7,0,11,32,-0.105131215099758,1,0,0.0139422925375402,87.0468036038801,0.162889077228076
8215,5,7.80825762133673,0,9,2,"In-Content","Image","25-34","Male",NA,"Morning","Thursday",1,"Mobile",1,4,0,4.41108944034887,4,1,8,0,-1.55958839813061,1,1,0.0494561416842043,68.0990268243477,0.158842316534164
3858,3,1.86198085695395,1,60,3,"Top Banner","Video","35-44","Female","Northeast","Morning","Friday",2,"Desktop",3,8,0,0.769965900844824,9,1,79,9,0.585485639570049,0,1,0.027531563276425,74.5458460994996,0.159299855733407
9091,1,2.25031918853113,1,24,3,"In-Content","Text","35-44","Female",NA,"Morning","Monday",1,"Mobile",7,4,0,-5.12745327839885,15,1,31,9,1.22945662865094,1,0,0.0665594569942914,61.857079830952,0.158948996728121
5674,4,4.53087932287176,0,32,1,"Top Banner","Video","35-44","Female","Northeast","Afternoon","Sunday",3,"Mobile",6,5,0,-1.12860532313051,5,0,90,2,-0.671354682356829,0,1,0.0397083547525108,95.1313470606692,0.162622178838465
5360,2,4.41010802922322,1,21,1,"Side Banner","Image","18-24","Female","West","Morning","Sunday",6,"Mobile",2,3,0,1.00822277771807,5,0,46,9,-2.05951926321284,1,1,0.083556161976885,65.3397218789905,0.160934216691428
7854,3,1.05739649012072,0,40,2,"In-Content","Text","45-54","Female","South","Night","Tuesday",4,"Mobile",6,1,0,-1.72107231724124,7,1,108,25,1.10343656625326,0,1,0.032504753859248,89.6333011682145,0.159057741652973
8205,8,4.6120648164321,1,16,3,"Top Banner","Image","45-54","Female","South","Morning","Saturday",1,"Desktop",2,4,0,-2.06155098022907,4,0,25,1,0.807792582769004,1,1,0.0422842309018597,98.9937521168031,0.160395637269279
2267,2,4.49845952763319,1,19,5,"In-Content","Video","25-34","Male","Northeast","Morning","Wednesday",2,"Mobile",6,1,1,0.27113282007127,8,1,6,3,1.64350918024142,0,1,0.0832755375979468,61.9474259088747,0.16126302967922
4614,1,3.52384518357263,1,30,1,"Top Banner","Image","25-34","Female","West","Afternoon","Wednesday",2,"Mobile",6,2,0,-3.04416778225043,4,0,46,1,2.59410174215521,0,1,0.0769394294219092,72.5397689151578,0.163838280175481
1889,1,1.65078139339525,1,45,3,"In-Content","Video","75-84","Female","Midwest","Afternoon","Monday",1,"Mobile",5,2,1,-0.47296006331178,9,0,94,20,-1.20563476568724,1,1,0.0258822908485308,79.7432869439945,0.158408319473016
5269,2,6.33188193490315,1,7,2,"Top Banner","Image","35-44","Male","South","Night","Saturday",1,"Mobile",3,5,0,-0.870908910461665,4,0,34,1,-0.927848911276857,0,0,0.0360170885012485,95.0143043301068,0.158923629696631
3453,3,4.97991172203472,0,57,2,"In-Content","Video","25-34","Female",NA,"Evening","Thursday",0,"Mobile",2,2,0,0.681296738788898,3,0,70,14,1.18220466894286,0,0,0.057420766139403,88.0255756550469,0.161723980319602
7531,2,4.12865219571864,0,45,4,"In-Content","Video","25-34","Male","Midwest","Evening","Thursday",5,"Mobile",10,2,0,-0.269480073577489,3,0,7,15,1.80973711367983,1,1,0.0435485956491903,86.2669395166449,0.162426309344202
4039,3,-1.34783911056241,1,48,4,"Side Banner","Video","45-54","Male","South","Morning","Monday",5,"Mobile",9,2,0,1.09019148396361,10,1,37,15,0.462584066510406,0,1,0.0656627546437085,70.831779378932,0.158415142164679
6630,1,-2.97294023205585,0,51,1,"Top Banner","Text","18-24","Female","South","Afternoon","Tuesday",3,"Mobile",9,1,1,-2.68959732168746,6,1,76,35,-1.84419144919137,0,1,0.0986206923075952,80.6111716432497,0.161871305208994
2093,1,-1.01519686488263,0,31,6,"Side Banner","Video","25-34","Female","West","Afternoon","Saturday",1,"Mobile",3,5,1,0.788150769516363,8,1,76,12,0.711459079475198,0,0,0.0958680112264119,52.9300449183211,0.162235388409369
